Profile,PWV(mm),Cos,Airmass,Rad4
1,12.2,-0.6,1.66666666666667,2.435816219
1,12.2,-0.575,1.73913043478261,2.512390027
1,12.2,-0.55,1.81818181818182,2.594157122
1,12.2,-0.525,1.9047619047619,2.681668848
1,12.2,-0.5,2,2.775555244
1,12.3,-1,1,1.666019671
1,12.3,-0.975,1.02564102564103,1.699867775
1,12.3,-0.95,1.05263157894737,1.735177939
1,12.3,-0.925,1.08108108108108,1.772048534
1,12.3,-0.9,1.11111111111111,1.81058771
1,12.3,-0.875,1.14285714285714,1.850913162
1,12.3,-0.85,1.17647058823529,1.893154695
1,12.3,-0.825,1.21212121212121,1.937454683
1,12.3,-0.8,1.25,1.983969938
1,12.3,-0.775,1.29032258064516,2.032874385
1,12.3,-0.75,1.33333333333333,2.084359992
1,12.3,-0.725,1.37931034482759,2.138640266
1,12.3,-0.7,1.42857142857143,2.195953159
1,12.3,-0.675,1.48148148148148,2.256563865
1,12.3,-0.65,1.53846153846154,2.320770407
1,12.3,-0.625,1.6,2.388906432
1,12.3,-0.6,1.66666666666667,2.461349126
1,12.3,-0.575,1.73913043478261,2.538525034
1,12.3,-0.55,1.81818181818182,2.620917279
1,12.3,-0.525,1.9047619047619,2.709077671
1,12.3,-0.5,2,2.803635783
1,12.4,-1,1,1.684588031
1,12.4,-0.975,1.02564102564103,1.718762796
1,12.4,-0.95,1.05263157894737,1.754411147
1,12.4,-0.925,1.08108108108108,1.791632269
1,12.4,-0.9,1.11111111111111,1.83053466
1,12.4,-0.875,1.14285714285714,1.871236716
1,12.4,-0.85,1.17647058823529,1.913868939
1,12.4,-0.825,1.21212121212121,1.958574634
1,12.4,-0.8,1.25,2.005511196
1,12.4,-0.775,1.29032258064516,2.054853132
1,12.4,-0.75,1.33333333333333,2.106793458
1,12.4,-0.725,1.37931034482759,2.16154661
1,12.4,-0.7,1.42857142857143,2.219351009
1,12.4,-0.675,1.48148148148148,2.280473011
1,12.4,-0.65,1.53846153846154,2.345211105
1,12.4,-0.625,1.6,2.413900103
1,12.4,-0.6,1.66666666666667,2.486917656
1,12.4,-0.575,1.73913043478261,2.564690541
1,12.4,-0.55,1.81818181818182,2.647702582
1,12.4,-0.525,1.9047619047619,2.736504888
1,12.4,-0.5,2,2.831727033
1,12.5,-1,1,1.703215763
1,12.5,-0.975,1.02564102564103,1.737716841
1,12.5,-0.95,1.05263157894737,1.773702912
1,12.5,-0.925,1.08108108108108,1.811273745
1,12.5,-0.9,1.11111111111111,1.850538538
1,12.5,-0.875,1.14285714285714,1.891616499
1,12.5,-0.85,1.17647058823529,1.93463848
1,12.5,-0.825,1.21212121212121,1.979748486
1,12.5,-0.8,1.25,2.027104842
1,12.5,-0.775,1.29032258064516,2.076882869
1,12.5,-0.75,1.33333333333333,2.12927605
1,12.5,-0.725,1.37931034482759,2.184499754
1,12.5,-0.7,1.42857142857143,2.242793329
1,12.5,-0.675,1.48148148148148,2.304423833
1,12.5,-0.65,1.53846153846154,2.369690221
1,12.5,-0.625,1.6,2.438928466
1,12.5,-0.6,1.66666666666667,2.512516221
1,12.5,-0.575,1.73913043478261,2.590880962
1,12.5,-0.55,1.81818181818182,2.674506744
1,12.5,-0.525,1.9047619047619,2.763944445
1,12.5,-0.5,2,2.859822707
1,12.6,-1,1,1.721904497
1,12.6,-0.975,1.02564102564103,1.756731421
1,12.6,-0.95,1.05263157894737,1.793054747
1,12.6,-0.925,1.08108108108108,1.830974827
1,12.6,-0.9,1.11111111111111,1.870601322
1,12.6,-0.875,1.14285714285714,1.91205414
1,12.6,-0.85,1.17647058823529,1.955464948
1,12.6,-0.825,1.21212121212121,2.000978217
1,12.6,-0.8,1.25,2.048752969
1,12.6,-0.775,1.29032258064516,2.098965226
1,12.6,-0.75,1.33333333333333,2.151809633
1,12.6,-0.725,1.37931034482759,2.207501559
1,12.6,-0.7,1.42857142857143,2.26628175
1,12.6,-0.675,1.48148148148148,2.32841773
1,12.6,-0.65,1.53846153846154,2.394209383
1,12.6,-0.625,1.6,2.463992685
1,12.6,-0.6,1.66666666666667,2.538146451
1,12.6,-0.575,1.73913043478261,2.617098158
1,12.6,-0.55,1.81818181818182,2.701331628
1,12.6,-0.525,1.9047619047619,2.791397739
1,12.6,-0.5,2,2.887923736
1,12.7,-1,1,1.740645384
1,12.7,-0.975,1.02564102564103,1.775797457
1,12.7,-0.95,1.05263157894737,1.81245734
1,12.7,-0.925,1.08108108108108,1.85072585
1,12.7,-0.9,1.11111111111111,1.890713233
1,12.7,-0.875,1.14285714285714,1.932539861
1,12.7,-0.85,1.17647058823529,1.976337982
1,12.7,-0.825,1.21212121212121,2.022253117
1,12.7,-0.8,1.25,2.070444636
1,12.7,-0.775,1.29032258064516,2.121089725
1,12.7,-0.75,1.33333333333333,2.174382797
1,12.7,-0.725,1.37931034482759,2.230540849
1,12.7,-0.7,1.42857142857143,2.289804863
1,12.7,-0.675,1.48148148148148,2.352443058
1,12.7,-0.65,1.53846153846154,2.418756252
1,12.7,-0.625,1.6,2.489080653
1,12.7,-0.6,1.66666666666667,2.563795308
1,12.7,-0.575,1.73913043478261,2.643328393
1,12.7,-0.55,1.81818181818182,2.728163265
1,12.7,-0.525,1.9047619047619,2.818850335
1,12.7,-0.5,2,2.91601615
1,12.8,-1,1,1.759444014
1,12.8,-0.975,1.02564102564103,1.794920885
1,12.8,-0.95,1.05263157894737,1.831916627
1,12.8,-0.925,1.08108108108108,1.870532753
1,12.8,-0.9,1.11111111111111,1.910880092
1,12.8,-0.875,1.14285714285714,1.953079598
1,12.8,-0.85,1.17647058823529,1.997264102
1,12.8,-0.825,1.21212121212121,2.043579705
1,12.8,-0.8,1.25,2.092186594
1,12.8,-0.775,1.29032258064516,2.143262187
1,12.8,-0.75,1.33333333333333,2.197002294
1,12.8,-0.725,1.37931034482759,2.253624145
1,12.8,-0.7,1.42857142857143,2.313369187
1,12.8,-0.675,1.48148148148148,2.376506571
1,12.8,-0.65,1.53846153846154,2.44333758
1,12.8,-0.625,1.6,2.514198888
1,12.8,-0.6,1.66666666666667,2.589470008
1,12.8,-0.575,1.73913043478261,2.669579117
1,12.8,-0.55,1.81818181818182,2.755009104
1,12.8,-0.525,1.9047619047619,2.846310381
1,12.8,-0.5,2,2.9441074
1,12.9,-1,1,1.778299804
1,12.9,-0.975,1.02564102564103,1.814100891
1,12.9,-0.95,1.05263157894737,1.851432025
1,12.9,-0.925,1.08108108108108,1.890394953
1,12.9,-0.9,1.11111111111111,1.931101433
1,12.9,-0.875,1.14285714285714,1.97367277
1,12.9,-0.85,1.17647058823529,2.018242609
1,12.9,-0.825,1.21212121212121,2.064957051
1,12.9,-0.8,1.25,2.11397768
1,12.9,-0.775,1.29032258064516,2.165482147
1,12.9,-0.75,1.33333333333333,2.21966696
1,12.9,-0.725,1.37931034482759,2.276750049
1,12.9,-0.7,1.42857142857143,2.336973557
1,12.9,-0.675,1.48148148148148,2.400607103
1,12.9,-0.65,1.53846153846154,2.467952203
1,12.9,-0.625,1.6,2.539346227
1,12.9,-0.6,1.66666666666667,2.615169156
1,12.9,-0.575,1.73913043478261,2.695848467
1,12.9,-0.55,1.81818181818182,2.781867515
1,12.9,-0.525,1.9047619047619,2.873775316
1,12.9,-0.5,2,2.972195391
1,13,-1,1,1.797209261
1,13,-0.975,1.02564102564103,1.833333867
1,13,-0.95,1.05263157894737,1.870999578
1,13,-0.925,1.08108108108108,1.910308725
1,13,-0.9,1.11111111111111,1.951373182
1,13,-0.875,1.14285714285714,1.994315302
1,13,-0.85,1.17647058823529,2.039268846
1,13,-0.825,1.21212121212121,2.086381195
1,13,-0.8,1.25,2.135813702
1,13,-0.775,1.29032258064516,2.18774518
1,13,-0.75,1.33333333333333,2.242372371
1,13,-0.725,1.37931034482759,2.299914137
1,13,-0.7,1.42857142857143,2.360613085
1,13,-0.675,1.48148148148148,2.424739301
1,13,-0.65,1.53846153846154,2.492594998
1,13,-0.625,1.6,2.564517548
1,13,-0.6,1.66666666666667,2.640886931
1,13,-0.575,1.73913043478261,2.722131088
1,13,-0.55,1.81818181818182,2.808732679
1,13,-0.525,1.9047619047619,2.901239553
1,13,-0.5,2,3.000273835
1,13.1,-1,1,1.816171804
1,13.1,-0.975,1.02564102564103,1.852619345
1,13.1,-0.95,1.05263157894737,1.89061882
1,13.1,-0.925,1.08108108108108,1.930273138
1,13.1,-0.9,1.11111111111111,1.971694641
1,13.1,-0.875,1.14285714285714,2.015006263
1,13.1,-0.85,1.17647058823529,2.060342347
1,13.1,-0.825,1.21212121212121,2.107850742
1,13.1,-0.8,1.25,2.157693496
1,13.1,-0.775,1.29032258064516,2.21004989
1,13.1,-0.75,1.33333333333333,2.265117364
1,13.1,-0.725,1.37931034482759,2.323115245
1,13.1,-0.7,1.42857142857143,2.384286607
1,13.1,-0.675,1.48148148148148,2.448902233
1,13.1,-0.65,1.53846153846154,2.517264336
1,13.1,-0.625,1.6,2.589710988
1,13.1,-0.6,1.66666666666667,2.666622167
1,13.1,-0.575,1.73913043478261,2.748425351
1,13.1,-0.55,1.81818181818182,2.835602732
1,13.1,-0.525,1.9047619047619,2.928701229
1,13.1,-0.5,2,3.028341103
1,13.2,-1,1,1.835188712
1,13.2,-0.975,1.02564102564103,1.871958491
1,13.2,-0.95,1.05263157894737,1.91029103
1,13.2,-0.925,1.08108108108108,1.950289588
1,13.2,-0.9,1.11111111111111,1.992067322
1,13.2,-0.875,1.14285714285714,2.035747049
1,13.2,-0.85,1.17647058823529,2.08146451
1,13.2,-0.825,1.21212121212121,2.12936732
1,13.2,-0.8,1.25,2.179618459
1,13.2,-0.775,1.29032258064516,2.232397674
1,13.2,-0.75,1.33333333333333,2.287903335
1,13.2,-0.725,1.37931034482759,2.346354537
1,13.2,-0.7,1.42857142857143,2.407995518
1,13.2,-0.675,1.48148148148148,2.473097062
1,13.2,-0.65,1.53846153846154,2.541961847
1,13.2,-0.625,1.6,2.614928177
1,13.2,-0.6,1.66666666666667,2.692376031
1,13.2,-0.575,1.73913043478261,2.774732187
1,13.2,-0.55,1.81818181818182,2.862478839
1,13.2,-0.525,1.9047619047619,2.956161276
1,13.2,-0.5,2,3.056398127
1,13.3,-1,1,1.854252885
1,13.3,-0.975,1.02564102564103,1.891344087
1,13.3,-0.95,1.05263157894737,1.930008759
1,13.3,-0.925,1.08108108108108,1.970350742
1,13.3,-0.9,1.11111111111111,2.012483077
1,13.3,-0.875,1.14285714285714,2.056529978
1,13.3,-0.85,1.17647058823529,2.102626953
1,13.3,-0.825,1.21212121212121,2.150922548
1,13.3,-0.8,1.25,2.20158021
1,13.3,-0.775,1.29032258064516,2.254780382
1,13.3,-0.75,1.33333333333333,2.310721204
1,13.3,-0.725,1.37931034482759,2.369623166
1,13.3,-0.7,1.42857142857143,2.431730274
1,13.3,-0.675,1.48148148148148,2.497314243
1,13.3,-0.65,1.53846153846154,2.566677518
1,13.3,-0.625,1.6,2.640158869
1,13.3,-0.6,1.66666666666667,2.71813781
1,13.3,-0.575,1.73913043478261,2.801041352
1,13.3,-0.55,1.81818181818182,2.889350057
1,13.3,-0.525,1.9047619047619,2.983608749
1,13.3,-0.5,2,3.084433265
1,13.4,-1,1,1.873370958
1,13.4,-0.975,1.02564102564103,1.910782885
1,13.4,-0.95,1.05263157894737,1.949778874
1,13.4,-0.925,1.08108108108108,1.990463119
1,13.4,-0.9,1.11111111111111,2.032949356
1,13.4,-0.875,1.14285714285714,2.077362034
1,13.4,-0.85,1.17647058823529,2.123837126
1,13.4,-0.825,1.21212121212121,2.172523877
1,13.4,-0.8,1.25,2.223586198
1,13.4,-0.775,1.29032258064516,2.277204767
1,13.4,-0.75,1.33333333333333,2.333578886
1,13.4,-0.725,1.37931034482759,2.392928582
1,13.4,-0.7,1.42857142857143,2.455499023
1,13.4,-0.675,1.48148148148148,2.521561692
1,13.4,-0.65,1.53846153846154,2.591419732
1,13.4,-0.625,1.6,2.665411215
1,13.4,-0.6,1.66666666666667,2.743916353
1,13.4,-0.575,1.73913043478261,2.827360993
1,13.4,-0.55,1.81818181818182,2.916225232
1,13.4,-0.525,1.9047619047619,3.011052031
1,13.4,-0.5,2,3.112455597
1,13.5,-1,1,1.892534667
1,13.5,-0.975,1.02564102564103,1.930266502
1,13.5,-0.95,1.05263157894737,1.969592879
1,13.5,-0.925,1.08108108108108,2.010618104
1,13.5,-0.9,1.11111111111111,2.053457079
1,13.5,-0.875,1.14285714285714,2.098233905
1,13.5,-0.85,1.17647058823529,2.145085717
1,13.5,-0.825,1.21212121212121,2.19416176
1,13.5,-0.8,1.25,2.245626645
1,13.5,-0.775,1.29032258064516,2.299661515
1,13.5,-0.75,1.33333333333333,2.356465906
1,13.5,-0.725,1.37931034482759,2.416260773
1,13.5,-0.7,1.42857142857143,2.479291055
1,13.5,-0.675,1.48148148148148,2.545828698
1,13.5,-0.65,1.53846153846154,2.616176847
1,13.5,-0.625,1.6,2.690674039
1,13.5,-0.6,1.66666666666667,2.769699553
1,13.5,-0.575,1.73913043478261,2.853679238
1,13.5,-0.55,1.81818181818182,2.943092026
1,13.5,-0.525,1.9047619047619,3.038479015
1,13.5,-0.5,2,3.140452085
1,13.6,-1,1,1.911744359
1,13.6,-0.975,1.02564102564103,1.949795173
1,13.6,-0.95,1.05263157894737,1.989450771
1,13.6,-0.925,1.08108108108108,2.030816162
1,13.6,-0.9,1.11111111111111,2.074006246
1,13.6,-0.875,1.14285714285714,2.119146287
1,13.6,-0.85,1.17647058823529,2.166372724
1,13.6,-0.825,1.21212121212121,2.21583643
1,13.6,-0.8,1.25,2.267701784
1,13.6,-0.775,1.29032258064516,2.322150627
1,13.6,-0.75,1.33333333333333,2.379382728
1,13.6,-0.725,1.37931034482759,2.439619508
1,13.6,-0.7,1.42857142857143,2.503106138
1,13.6,-0.675,1.48148148148148,2.57011503
1,13.6,-0.65,1.53846153846154,2.640949329
1,13.6,-0.625,1.6,2.715947106
1,13.6,-0.6,1.66666666666667,2.795487642
1,13.6,-0.575,1.73913043478261,2.879995853
1,13.6,-0.55,1.81818181818182,2.969949739
1,13.6,-0.525,1.9047619047619,3.065889003
1,13.6,-0.5,2,3.168422496
1,13.7,-1,1,1.931006671
1,13.7,-0.975,1.02564102564103,1.96937588
1,13.7,-0.95,1.05263157894737,2.009359887
1,13.7,-0.925,1.08108108108108,2.051064279
1,13.7,-0.9,1.11111111111111,2.094604541
1,13.7,-0.875,1.14285714285714,2.140105702
1,13.7,-0.85,1.17647058823529,2.187705832
1,13.7,-0.825,1.21212121212121,2.237555105
1,13.7,-0.8,1.25,2.289819065
1,13.7,-0.775,1.29032258064516,2.344679553
1,13.7,-0.75,1.33333333333333,2.402336802
1,13.7,-0.725,1.37931034482759,2.463012701
1,13.7,-0.7,1.42857142857143,2.526952652
1,13.7,-0.675,1.48148148148148,2.594428835
1,13.7,-0.65,1.53846153846154,2.665744629
1,13.7,-0.625,1.6,2.741238568
1,13.7,-0.6,1.66666666666667,2.821288537
1,13.7,-0.575,1.73913043478261,2.90631922
1,13.7,-0.55,1.81818181818182,2.996807452
1,13.7,-0.525,1.9047619047619,3.093290608
1,13.7,-0.5,2,3.196375212
1,13.8,-1,1,1.950309495
1,13.8,-0.975,1.02564102564103,1.98899582
1,13.8,-0.95,1.05263157894737,2.029307187
1,13.8,-0.925,1.08108108108108,2.071349416
1,13.8,-0.9,1.11111111111111,2.115237992
1,13.8,-0.875,1.14285714285714,2.161099343
1,13.8,-0.85,1.17647058823529,2.209070837
1,13.8,-0.825,1.21212121212121,2.259304048
1,13.8,-0.8,1.25,2.311964286
1,13.8,-0.775,1.29032258064516,2.367233858
1,13.8,-0.75,1.33333333333333,2.425313462
1,13.8,-0.725,1.37931034482759,2.486424986
1,13.8,-0.7,1.42857142857143,2.550814534
1,13.8,-0.675,1.48148148148148,2.61875405
1,13.8,-0.65,1.53846153846154,2.690547379
1,13.8,-0.625,1.6,2.766531892
1,13.8,-0.6,1.66666666666667,2.847085707
1,13.8,-0.575,1.73913043478261,2.932632342
1,13.8,-0.55,1.81818181818182,3.023647238
1,13.8,-0.525,1.9047619047619,3.120665904
1,13.8,-0.5,2,3.224292304
1,13.9,-1,1,1.969657373
1,13.9,-0.975,1.02564102564103,2.008659765
1,13.9,-0.95,1.05263157894737,2.049297327
1,13.9,-0.925,1.08108108108108,2.091675997
1,13.9,-0.9,1.11111111111111,2.135911956
1,13.9,-0.875,1.14285714285714,2.182131633
1,13.9,-0.85,1.17647058823529,2.230473096
1,13.9,-0.825,1.21212121212121,2.281087916
1,13.9,-0.8,1.25,2.334142104
1,13.9,-0.775,1.29032258064516,2.389818197
1,13.9,-0.75,1.33333333333333,2.448317362
1,13.9,-0.725,1.37931034482759,2.509861952
1,13.9,-0.7,1.42857142857143,2.57469737
1,13.9,-0.675,1.48148148148148,2.643096494
1,13.9,-0.65,1.53846153846154,2.715362236
1,13.9,-0.625,1.6,2.791832434
1,13.9,-0.6,1.66666666666667,2.872884274
1,13.9,-0.575,1.73913043478261,2.958940342
1,13.9,-0.55,1.81818181818182,3.050474683
1,13.9,-0.525,1.9047619047619,3.148020478
1,13.9,-0.5,2,3.252178896
1,14,-1,1,1.989050768
1,14,-0.975,1.02564102564103,2.028368646
1,14,-0.95,1.05263157894737,2.06933124
1,14,-0.925,1.08108108108108,2.112045186
1,14,-0.9,1.11111111111111,2.156626899
1,14,-0.875,1.14285714285714,2.203203272
1,14,-0.85,1.17647058823529,2.25191284
1,14,-0.825,1.21212121212121,2.302907407
1,14,-0.8,1.25,2.356353216
1,14,-0.775,1.29032258064516,2.412433736
1,14,-0.75,1.33333333333333,2.471349435
1,14,-0.725,1.37931034482759,2.533323364
1,14,-0.7,1.42857142857143,2.598601393
1,14,-0.675,1.48148148148148,2.667455934
1,14,-0.65,1.53846153846154,2.740189899
1,14,-0.625,1.6,2.817140426
1,14,-0.6,1.66666666666667,2.89868447
1,14,-0.575,1.73913043478261,2.985243453
1,14,-0.55,1.81818181818182,3.077289788
1,14,-0.525,1.9047619047619,3.17535433
1,14,-0.5,2,3.28003522
1,14.1,-1,1,2.008484211
1,14.1,-0.975,1.02564102564103,2.048116177
1,14.1,-0.95,1.05263157894737,2.089402638
1,14.1,-0.925,1.08108108108108,2.132450463
1,14.1,-0.9,1.11111111111111,2.177376533
1,14.1,-0.875,1.14285714285714,2.224307973
1,14.1,-0.85,1.17647058823529,2.273383783
1,14.1,-0.825,1.21212121212121,2.324756002
1,14.1,-0.8,1.25,2.378591336
1,14.1,-0.775,1.29032258064516,2.435073024
1,14.1,-0.75,1.33333333333333,2.494402695
1,14.1,-0.725,1.37931034482759,2.556802705
1,14.1,-0.7,1.42857142857143,2.622519387
1,14.1,-0.675,1.48148148148148,2.69182492
1,14.1,-0.65,1.53846153846154,2.765022451
1,14.1,-0.625,1.6,2.842448186
1,14.1,-0.6,1.66666666666667,2.924478613
1,14.1,-0.575,1.73913043478261,3.011533758
1,14.1,-0.55,1.81818181818182,3.104084171
1,14.1,-0.525,1.9047619047619,3.202659078
1,14.1,-0.5,2,3.307852661
1,14.2,-1,1,2.02795933
1,14.2,-0.975,1.02564102564103,2.067904454
1,14.2,-0.95,1.05263157894737,2.109513385
1,14.2,-0.925,1.08108108108108,2.152893692
1,14.2,-0.9,1.11111111111111,2.198162721
1,14.2,-0.875,1.14285714285714,2.245447366
1,14.2,-0.85,1.17647058823529,2.294887323
1,14.2,-0.825,1.21212121212121,2.346635098
1,14.2,-0.8,1.25,2.400857396
1,14.2,-0.775,1.29032258064516,2.457737923
1,14.2,-0.75,1.33333333333333,2.517478308
1,14.2,-0.725,1.37931034482759,2.58030137
1,14.2,-0.7,1.42857142857143,2.64645298
1,14.2,-0.675,1.48148148148148,2.716205548
1,14.2,-0.65,1.53846153846154,2.789861755
1,14.2,-0.625,1.6,2.867757343
1,14.2,-0.6,1.66666666666667,2.950267866
1,14.2,-0.575,1.73913043478261,3.037812421
1,14.2,-0.55,1.81818181818182,3.130859695
1,14.2,-0.525,1.9047619047619,3.229936119
1,14.2,-0.5,2,3.335632617
1,14.3,-1,1,2.047471702
1,14.3,-0.975,1.02564102564103,2.087728819
1,14.3,-0.95,1.05263157894737,2.129659057
1,14.3,-0.925,1.08108108108108,2.173370682
1,14.3,-0.9,1.11111111111111,2.218980575
1,14.3,-0.875,1.14285714285714,2.266616793
1,14.3,-0.85,1.17647058823529,2.316419035
1,14.3,-0.825,1.21212121212121,2.368540037
1,14.3,-0.8,1.25,2.423146972
1,14.3,-0.775,1.29032258064516,2.480423544
1,14.3,-0.75,1.33333333333333,2.540571382
1,14.3,-0.725,1.37931034482759,2.603813773
1,14.3,-0.7,1.42857142857143,2.670396585
1,14.3,-0.675,1.48148148148148,2.740591764
1,14.3,-0.65,1.53846153846154,2.814701525
1,14.3,-0.625,1.6,2.893061843
1,14.3,-0.6,1.66666666666667,2.976046409
1,14.3,-0.575,1.73913043478261,3.064073389
1,14.3,-0.55,1.81818181818182,3.157609375
1,14.3,-0.525,1.9047619047619,3.257178701
1,14.3,-0.5,2,3.363368101
1,14.4,-1,1,2.067029942
1,14.4,-0.975,1.02564102564103,2.107597888
1,14.4,-0.95,1.05263157894737,2.1498485
1,14.4,-0.925,1.08108108108108,2.193889581
1,14.4,-0.9,1.11111111111111,2.239839174
1,14.4,-0.875,1.14285714285714,2.287825337
1,14.4,-0.85,1.17647058823529,2.337988
1,14.4,-0.825,1.21212121212121,2.390480135
1,14.4,-0.8,1.25,2.445469145
1,14.4,-0.775,1.29032258064516,2.503138967
1,14.4,-0.75,1.33333333333333,2.563691465
1,14.4,-0.725,1.37931034482759,2.627349924
1,14.4,-0.7,1.42857142857143,2.694359981
1,14.4,-0.675,1.48148148148148,2.76499358
1,14.4,-0.65,1.53846153846154,2.839552471
1,14.4,-0.625,1.6,2.918371698
1,14.4,-0.6,1.66666666666667,3.001824487
1,14.4,-0.575,1.73913043478261,3.09032714
1,14.4,-0.55,1.81818181818182,3.184344387
1,14.4,-0.525,1.9047619047619,3.284397535
1,14.4,-0.5,2,3.391070291
1,14.5,-1,1,2.086621942
1,14.5,-0.975,1.02564102564103,2.127499552
1,14.5,-0.95,1.05263157894737,2.17006891
1,14.5,-0.925,1.08108108108108,2.214438282
1,14.5,-0.9,1.11111111111111,2.260725712
1,14.5,-0.875,1.14285714285714,2.309059957
1,14.5,-0.85,1.17647058823529,2.359580714
1,14.5,-0.825,1.21212121212121,2.412441652
1,14.5,-0.8,1.25,2.467809943
1,14.5,-0.775,1.29032258064516,2.525870223
1,14.5,-0.75,1.33333333333333,2.586824354
1,14.5,-0.725,1.37931034482759,2.650894923
1,14.5,-0.7,1.42857142857143,2.718328265
1,14.5,-0.675,1.48148148148148,2.789395628
1,14.5,-0.65,1.53846153846154,2.864398761
1,14.5,-0.625,1.6,2.943671308
1,14.5,-0.6,1.66666666666667,3.027585801
1,14.5,-0.575,1.73913043478261,3.116556909
1,14.5,-0.55,1.81818181818182,3.2110475
1,14.5,-0.525,1.9047619047619,3.311575856
1,14.5,-0.5,2,3.418721491
1,14.6,-1,1,2.106249798
1,14.6,-0.975,1.02564102564103,2.147435676
1,14.6,-0.95,1.05263157894737,2.190322382
1,14.6,-0.925,1.08108108108108,2.235018183
1,14.6,-0.9,1.11111111111111,2.281642053
1,14.6,-0.875,1.14285714285714,2.330322051
1,14.6,-0.85,1.17647058823529,2.38119904
1,14.6,-0.825,1.21212121212121,2.43442622
1,14.6,-0.8,1.25,2.490171464
1,14.6,-0.775,1.29032258064516,2.548619173
1,14.6,-0.75,1.33333333333333,2.609971212
1,14.6,-0.725,1.37931034482759,2.674450632
1,14.6,-0.7,1.42857142857143,2.742303303
1,14.6,-0.675,1.48148148148148,2.813800005
1,14.6,-0.65,1.53846153846154,2.889242023
1,14.6,-0.625,1.6,2.968962304
1,14.6,-0.6,1.66666666666667,3.053332213
1,14.6,-0.575,1.73913043478261,3.142764792
1,14.6,-0.55,1.81818181818182,3.237720579
1,14.6,-0.525,1.9047619047619,3.338715062
1,14.6,-0.5,2,3.446323564
1,14.7,-1,1,2.125917934
1,14.7,-0.975,1.02564102564103,2.167410916
1,14.7,-0.95,1.05263157894737,2.210613573
1,14.7,-0.925,1.08108108108108,2.255634638
1,14.7,-0.9,1.11111111111111,2.302592853
1,14.7,-0.875,1.14285714285714,2.351617208
1,14.7,-0.85,1.17647058823529,2.402848098
1,14.7,-0.825,1.21212121212121,2.456439193
1,14.7,-0.8,1.25,2.512558829
1,14.7,-0.775,1.29032258064516,2.571391175
1,14.7,-0.75,1.33333333333333,2.633138094
1,14.7,-0.725,1.37931034482759,2.698022639
1,14.7,-0.7,1.42857142857143,2.766290447
1,14.7,-0.675,1.48148148148148,2.838212065
1,14.7,-0.65,1.53846153846154,2.91408808
1,14.7,-0.625,1.6,2.994250506
1,14.7,-0.6,1.66666666666667,3.079069545
1,14.7,-0.575,1.73913043478261,3.168956609
1,14.7,-0.55,1.81818181818182,3.264369676
1,14.7,-0.525,1.9047619047619,3.365821205
1,14.7,-0.5,2,3.473882563
1,14.8,-1,1,2.145617502
1,14.8,-0.975,1.02564102564103,2.18741619
1,14.8,-0.95,1.05263157894737,2.230933169
1,14.8,-0.925,1.08108108108108,2.276277635
1,14.8,-0.9,1.11111111111111,2.323568566
1,14.8,-0.875,1.14285714285714,2.372934949
1,14.8,-0.85,1.17647058823529,2.424517414
1,14.8,-0.825,1.21212121212121,2.478470327
1,14.8,-0.8,1.25,2.534961328
1,14.8,-0.775,1.29032258064516,2.59417505
1,14.8,-0.75,1.33333333333333,2.656313591
1,14.8,-0.725,1.37931034482759,2.721599536
1,14.8,-0.7,1.42857142857143,2.790278289
1,14.8,-0.675,1.48148148148148,2.862620167
1,14.8,-0.65,1.53846153846154,2.938924823
1,14.8,-0.625,1.6,3.019523574
1,14.8,-0.6,1.66666666666667,3.104785224
1,14.8,-0.575,1.73913043478261,3.195119323
1,14.8,-0.55,1.81818181818182,3.29098152
1,14.8,-0.525,1.9047619047619,3.392881015
1,14.8,-0.5,2,3.501384752
1,14.9,-1,1,2.165352693
1,14.9,-0.975,1.02564102564103,2.207455924
1,14.9,-0.95,1.05263157894737,2.25128606
1,14.9,-0.925,1.08108108108108,2.296952298
1,14.9,-0.9,1.11111111111111,2.344574081
1,14.9,-0.875,1.14285714285714,2.394280396
1,14.9,-0.85,1.17647058823529,2.446212573
1,14.9,-0.825,1.21212121212121,2.500524512
1,14.9,-0.8,1.25,2.557384316
1,14.9,-0.775,1.29032258064516,2.616976388
1,14.9,-0.75,1.33333333333333,2.679503057
1,14.9,-0.725,1.37931034482759,2.745186677
1,14.9,-0.7,1.42857142857143,2.814272186
1,14.9,-0.675,1.48148148148148,2.887029434
1,14.9,-0.65,1.53846153846154,2.963757608
1,14.9,-0.625,1.6,3.044787096
1,14.9,-0.6,1.66666666666667,3.130484605
1,14.9,-0.575,1.73913043478261,3.221258521
1,14.9,-0.55,1.81818181818182,3.317561932
1,14.9,-0.525,1.9047619047619,3.41990008
1,14.9,-0.5,2,3.528836183
1,15,-1,1,2.185119316
1,15,-0.975,1.02564102564103,2.22752546
1,15,-0.95,1.05263157894737,2.271667123
1,15,-0.925,1.08108108108108,2.317653503
1,15,-0.9,1.11111111111111,2.365604043
1,15,-0.875,1.14285714285714,2.415648429
1,15,-0.85,1.17647058823529,2.467927756
1,15,-0.825,1.21212121212121,2.522596158
1,15,-0.8,1.25,2.579821739
1,15,-0.775,1.29032258064516,2.639789367
1,15,-0.75,1.33333333333333,2.702700673
1,15,-0.725,1.37931034482759,2.768777777
1,15,-0.7,1.42857142857143,2.838265849
1,15,-0.675,1.48148148148148,2.911434043
1,15,-0.65,1.53846153846154,2.988580381
1,15,-0.625,1.6,3.07003432
